timestamp,pos_x,pos_y,heading_deg,sog_kts,rot_deg_min,u_mps,v_mps,r_rad_s,control_rpm,control_rudder_deg
0.0,0.0,0.0,0.0,14.9999523744,0.0,7.71666,0.0,0.0,85.0,35.0
0.1,0.7713325198975364,-7.849652413438684e-05,0.001987560716997905,14.993470132417022,1.1925364302078505,7.7133251989753635,-0.0007849652413438684,0.0003468947859517759,85.0,35.0
0.2,1.542331337861436,-0.00020230787612686565,0.005769496271625485,14.986983616349784,2.269161332765526,7.70998813205054,-0.0015055689890512858,0.0006600722752616851,85.0,35.0
0.30000000000000004,2.312996285487238,-0.0003415124413555654,0.011160340267508673,14.980493762312879,3.2345063975487207,7.706649297011562,-0.0021680798614063315,0.0009408797719007636,85.0,35.0
0.4,3.0833272426059217,-0.0004693127908532731,0.017984926195538264,14.974001482926994,4.0947515567956945,7.703309176115417,-0.002778490176516424,0.0011911149452874742,85.0,35.0
0.5,3.853324132436865,-0.000561857605904964,0.026080144285799634,14.967507651394792,4.857130854147462,7.699968228472714,-0.003342438871900481,0.0014128820934179616,85.0,35.0
0.6,4.622986917093032,-0.0005980351795857176,0.03529596888142805,14.961013089787993,5.52949475740467,7.696626884543979,-0.0038651604080550627,0.0016084648248079433,85.0,35.0
0.7,5.392315593437094,-0.0005592506344432652,0.04549587449957926,14.954518561250026,6.119943370864784,7.693285542587217,-0.0043514564578593,0.001780219364286515,85.0,35.0
0.7999999999999999,6.161310189280998,-0.0004291969914168465,0.05655676613577043,14.94802476562485,6.636534981719406,7.689944566801837,-0.004805686505050545,0.0019304897725797555,85.0,35.0
0.8999999999999999,6.929970759917281,-0.00019362811101802154,0.06836854456525998,14.941532337924437,7.087067057690196,7.686604286868641,-0.005231773312157992,0.0020615442411053473,85.0,35.0
0.9999999999999999,7.698297384967553,0.000159860495322262,0.08083341483933282,14.935041849026252,7.478922164454816,7.683264998577918,-0.005633219424485144,0.0021755302711686225,85.0,35.0
1.0999999999999999,8.46629016553148,0.0006420387915551562,0.0938650296469632,14.928553808025402,7.818968884597552,7.679926965256517,-0.006013131311074177,0.0022744458524535972,85.0,35.0
1.2,9.233949221618198,0.0012622346133254409,0.1073875415381167,14.922068665732693,8.113507134693739,7.676590419739717,-0.00637424828899283,0.0023601235564076136,85.0,35.0
1.3,10.001274689841138,0.0020285098931549323,0.12133462109221682,14.915586818892606,8.368247732451126,7.6732555666760405,-0.006718973947260422,0.0024342245925636948,85.0,35.0
