timestamp,pos_x,pos_y,heading_deg,sog_kts,rot_deg_min,u_mps,v_mps,r_rad_s,control_rpm,control_rudder_deg
0.0,0.0,0.0,0.0,14.9999523744,0.0,7.71666,0.0,0.0,100.0,35.0
0.1,0.7713417155215994,-9.007143388583991e-05,0.0022806416677667585,14.99364890522023,1.3683850006661316,7.713417155215994,-0.0009007143388583991,0.0003980470616088132,100.0,35.0
0.2,1.5423587967814285,-0.0002322151744903536,0.006621068425204157,14.987338687056985,2.6042560544366378,7.710170749910338,-0.0017283384884841488,0.0007575473785819335,100.0,35.0
0.30000000000000004,2.313050959603004,-0.00039215227018022823,0.012807242845099154,14.981022860378753,3.71170465193221,7.706921391934282,-0.0024899785226937072,0.0010796911172967862,100.0,35.0
0.4,3.0834179793684977,-0.0005392019844784596,0.02063569440502988,14.97470254982014,4.697070935984686,7.7036696764998345,-0.0031924873651543863,0.0013663225505444096,100.0,35.0
0.5,3.8534596852698058,-0.0006460984374439155,0.029916179183771874,14.968378840217751,5.568290867253998,7.700416174581044,-0.0038423528518641246,0.0016197501557052127,100.0,35.0
0.6,4.623175954894048,-0.0006887640177797944,0.04047334736162611,14.962052758449435,6.334300906697362,7.6971614242475255,-0.004445619967724263,0.0018425734438988518,100.0,35.0
0.7,5.392566709164963,-0.0006460560678591904,0.05214756166532197,14.955725260860735,7.0045285822312655,7.693905924798736,-0.005007843900008098,0.0020375347718330993,100.0,35.0
0.7999999999999999,6.161631907651493,-0.0004995009105241421,0.06479503047324897,14.949397225697904,7.588481284756229,7.690650133391343,-0.005534069191832022,0.002207399727416093,100.0,35.0
0.8999999999999999,6.930371544246827,-0.0002330265298565737,0.07828741935429662,14.943069449758674,8.095433328619208,7.687394463753249,-0.006028829742443222,0.0023548660993348213,100.0,35.0
0.9999999999999999,7.698785643214531,0.00016729752353372094,0.09251109115007239,14.93674264839617,8.53420307748576,7.684139286544505,-0.006496164484670525,0.002482499045599321,100.0,35.0
1.0999999999999999,8.466874255592879,0.0007135069342794451,0.1073661034144493,14.930417458033817,8.913007358608947,7.680884930940056,-0.0069396440579890814,0.002592688744370151,100.0,35.0
1.2,9.234637455943865,0.0014159722020695015,0.12276506785133279,14.924094440434237,9.239378662113726,7.677631687054548,-0.007362404499747384,0.0026876263082065534,100.0,35.0
